city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
University Park,University Park,IL,Illinois,17197,Will,41.4461,-87.7154
Beacon Square,Beacon Square,FL,Florida,12101,Pasco,28.2118,-82.7504
Greenville,Greenville,AL,Alabama,1013,Butler,31.8437,-86.638
Rapid Valley,Rapid Valley,SD,South Dakota,46103,Pennington,44.0674,-103.1223
Bellbrook,Bellbrook,OH,Ohio,39057,Greene,39.6383,-84.0864
Chesterland,Chesterland,OH,Ohio,39055,Geauga,41.5269,-81.3545
Archbald,Archbald,PA,Pennsylvania,42069,Lackawanna,41.5077,-75.5453
Scottsburg,Scottsburg,IN,Indiana,18143,Scott,38.6853,-85.7831
Flatwoods,Flatwoods,KY,Kentucky,21089,Greenup,38.521,-82.7196
Cedarhurst,Cedarhurst,NY,New York,36059,Nassau,40.6252,-73.7278
Bermuda Dunes,Bermuda Dunes,CA,California,6065,Riverside,33.7435,-116.2874
Nuevo,Nuevo,CA,California,6065,Riverside,33.8011,-117.1414
Parkwood,Parkwood,WA,Washington,53035,Kitsap,47.5266,-122.5986
Wauseon,Wauseon,OH,Ohio,39051,Fulton,41.5532,-84.141
Meraux,Meraux,LA,Louisiana,22087,St. Bernard,29.9284,-89.9179
Scotia,Scotia,NY,New York,36093,Schenectady,42.8321,-73.9607
Aurora,Aurora,MO,Missouri,29109,Lawrence,36.9673,-93.7184
Montevallo,Montevallo,AL,Alabama,1117,Shelby,33.1246,-86.8477
Oceano,Oceano,CA,California,6079,San Luis Obispo,35.1019,-120.6088
Acton,Acton,CA,California,6037,Los Angeles,34.4956,-118.1858
Rumson,Rumson,NJ,New Jersey,34025,Monmouth,40.3626,-74.0046
San Isidro,San Isidro,PR,Puerto Rico,72029,Canóvanas,18.3921,-65.8844
Riverdale Park,Riverdale Park,MD,Maryland,24033,Prince George's,38.9643,-76.9266
Emerson,Emerson,NJ,New Jersey,34003,Bergen,40.9748,-74.024
Nappanee,Nappanee,IN,Indiana,18039,Elkhart,41.4451,-85.994
Wollochet,Wollochet,WA,Washington,53053,Pierce,47.2828,-122.5768
Whitinsville,Whitinsville,MA,Massachusetts,25027,Worcester,42.1146,-71.6688
Winters,Winters,CA,California,6113,Yolo,38.532,-121.9781
Walled Lake,Walled Lake,MI,Michigan,26125,Oakland,42.5379,-83.4786
Nebraska City,Nebraska City,NE,Nebraska,31131,Otoe,40.6762,-95.8613
Mammoth Lakes,Mammoth Lakes,CA,California,6051,Mono,37.6273,-118.99
Clewiston,Clewiston,FL,Florida,12051,Hendry,26.7529,-80.9399
Georgetown,Georgetown,DE,Delaware,10005,Sussex,38.6894,-75.3872
Ben Lomond,Ben Lomond,CA,California,6087,Santa Cruz,37.0782,-122.0881
Middletown,Middletown,PA,Pennsylvania,42095,Northampton,40.644,-75.3244
North Riverside,North Riverside,IL,Illinois,17031,Cook,41.8461,-87.8263
La Junta,La Junta,CO,Colorado,8089,Otero,37.9791,-103.5471
Cos Cob,Cos Cob,CT,Connecticut,9190,Western Connecticut,41.0513,-73.5934
East Hills,East Hills,NY,New York,36059,Nassau,40.7958,-73.6292
Washington,Washington,NJ,New Jersey,34041,Warren,40.7587,-74.9825
Pacific,Pacific,MO,Missouri,29071,Franklin,38.4809,-90.754
South Haven,South Haven,IN,Indiana,18127,Porter,41.5438,-87.1367
Radisson,Radisson,NY,New York,36067,Onondaga,43.1824,-76.2988
Taneytown,Taneytown,MD,Maryland,24013,Carroll,39.6569,-77.1683
Sausalito,Sausalito,CA,California,6041,Marin,37.8581,-122.4933
Globe,Globe,AZ,Arizona,4007,Gila,33.387,-110.7513
Salem,Salem,IL,Illinois,17121,Marion,38.6279,-88.9591
Monticello,Monticello,NY,New York,36105,Sullivan,41.6522,-74.6874
Rayne,Rayne,LA,Louisiana,22001,Acadia,30.2403,-92.2668
Mims,Mims,FL,Florida,12009,Brevard,28.6929,-80.8468
Clarkston,Clarkston,WA,Washington,53003,Asotin,46.4161,-117.0505
Tolleson,Tolleson,AZ,Arizona,4013,Maricopa,33.4484,-112.256
Dade City,Dade City,FL,Florida,12101,Pasco,28.3565,-82.1942
Winfield,Winfield,IN,Indiana,18089,Lake,41.4097,-87.2623
Wharton,Wharton,NJ,New Jersey,34027,Morris,40.8998,-74.5808
Centerville,Centerville,SC,South Carolina,45007,Anderson,34.5257,-82.7161
King,King,NC,North Carolina,37169,Stokes,36.2769,-80.3566
Bremen,Bremen,GA,Georgia,13143,Haralson,33.7085,-85.1495
Pinson,Pinson,AL,Alabama,1073,Jefferson,33.7055,-86.6678
Richland,Richland,MS,Mississippi,28121,Rankin,32.2309,-90.1591
Savannah,Savannah,TN,Tennessee,47071,Hardin,35.221,-88.236
Yorketown,Yorketown,NJ,New Jersey,34025,Monmouth,40.3064,-74.3385
River Rouge,River Rouge,MI,Michigan,26163,Wayne,42.2731,-83.1245
Staples,Staples,CT,Connecticut,9190,Western Connecticut,41.1508,-73.3283
Calumet Park,Calumet Park,IL,Illinois,17031,Cook,41.665,-87.6577
Brockport,Brockport,NY,New York,36055,Monroe,43.2137,-77.9404
Gonzales,Gonzales,TX,Texas,48177,Gonzales,29.5126,-97.4472
Lacy-Lakeview,Lacy-Lakeview,TX,Texas,48309,McLennan,31.6292,-97.1052
Glenolden,Glenolden,PA,Pennsylvania,42045,Delaware,39.8996,-75.2919
Wailua Homesteads,Wailua Homesteads,HI,Hawaii,15007,Kauai,22.065,-159.3771
South Cleveland,South Cleveland,TN,Tennessee,47011,Bradley,35.1096,-84.9097
Keyport,Keyport,NJ,New Jersey,34025,Monmouth,40.4328,-74.2011
Russellville,Russellville,KY,Kentucky,21141,Logan,36.8394,-86.895
Baywood,Baywood,NY,New York,36103,Suffolk,40.7533,-73.2899
White Knoll,White Knoll,SC,South Carolina,45063,Lexington,33.8902,-81.2391
Laurel,Laurel,MT,Montana,30111,Yellowstone,45.6735,-108.7707
Delafield,Delafield,WI,Wisconsin,55133,Waukesha,43.072,-88.3913
Hiawatha,Hiawatha,IA,Iowa,19113,Linn,42.0547,-91.6911
Lake Hallie,Lake Hallie,WI,Wisconsin,55017,Chippewa,44.8921,-91.4199
Orchard Mesa,Orchard Mesa,CO,Colorado,8077,Mesa,39.0363,-108.5166
Mead,Mead,WA,Washington,53063,Spokane,47.7795,-117.35
Souderton,Souderton,PA,Pennsylvania,42091,Montgomery,40.311,-75.3224
Noble,Noble,OK,Oklahoma,40027,Cleveland,35.1381,-97.3695
Logan,Logan,OH,Ohio,39073,Hocking,39.5385,-82.4062
West Frankfort,West Frankfort,IL,Illinois,17055,Franklin,37.8997,-88.9301
Porters Neck,Porters Neck,NC,North Carolina,37129,New Hanover,34.2942,-77.7695
Lake Lorraine,Lake Lorraine,FL,Florida,12091,Okaloosa,30.4407,-86.5657
Piñon Hills,Pinon Hills,CA,California,6071,San Bernardino,34.4437,-117.6214
Harrisburg,Harrisburg,SD,South Dakota,46083,Lincoln,43.4324,-96.7041
Hobart,Hobart,WA,Washington,53033,King,47.412,-121.996
Stratmoor,Stratmoor,CO,Colorado,8041,El Paso,38.7731,-104.7786
Sound Beach,Sound Beach,NY,New York,36103,Suffolk,40.9578,-72.9725
Delphos,Delphos,OH,Ohio,39003,Allen,40.8465,-84.3368
Welcome,Welcome,SC,South Carolina,45045,Greenville,34.8203,-82.46
Sandston,Sandston,VA,Virginia,51087,Henrico,37.512,-77.3149
Mentor-on-the-Lake,Mentor-on-the-Lake,OH,Ohio,39085,Lake,41.7132,-81.3647
Ridley Park,Ridley Park,PA,Pennsylvania,42045,Delaware,39.8785,-75.3251
Seminole,Seminole,OK,Oklahoma,40133,Seminole,35.2348,-96.6493
Moapa Valley,Moapa Valley,NV,Nevada,32003,Clark,36.6078,-114.4566
Seaside,Seaside,OR,Oregon,41007,Clatsop,45.9889,-123.9214
Sandwich,Sandwich,IL,Illinois,17037,DeKalb,41.6497,-88.6179
Dayton,Dayton,TN,Tennessee,47143,Rhea,35.4912,-85.012
Milton-Freewater,Milton-Freewater,OR,Oregon,41059,Umatilla,45.934,-118.3909
Jasper,Jasper,TX,Texas,48241,Jasper,30.9221,-93.9947
Prairie Grove,Prairie Grove,AR,Arkansas,5143,Washington,35.9858,-94.3049
Wetumpka,Wetumpka,AL,Alabama,1051,Elmore,32.5406,-86.2053
Atherton,Atherton,CA,California,6081,San Mateo,37.454,-122.2031
Timnath,Timnath,CO,Colorado,8069,Larimer,40.5338,-104.9623
Sturgis,Sturgis,SD,South Dakota,46093,Meade,44.411,-103.4973
Greenville,Greenville,IL,Illinois,17005,Bond,38.8867,-89.3894
Frostburg,Frostburg,MD,Maryland,24001,Allegany,39.6506,-78.9269
Strasburg,Strasburg,VA,Virginia,51171,Shenandoah,38.9961,-78.3549
West Miami,West Miami,FL,Florida,12086,Miami-Dade,25.7578,-80.2969
Valley Falls,Valley Falls,SC,South Carolina,45083,Spartanburg,35.0073,-81.9692
Sudden Valley,Sudden Valley,WA,Washington,53073,Whatcom,48.7236,-122.3442
Murphysboro,Murphysboro,IL,Illinois,17077,Jackson,37.7678,-89.3324
Mills River,Mills River,NC,North Carolina,37089,Henderson,35.3853,-82.5854
Fircrest,Fircrest,WA,Washington,53053,Pierce,47.2307,-122.5157
Pacific,Pacific,WA,Washington,53033,King,47.261,-122.2507
Crete,Crete,NE,Nebraska,31151,Saline,40.6253,-96.9575
Robinson,Robinson,IL,Illinois,17033,Crawford,39.0089,-87.7333
Wayne,Wayne,PA,Pennsylvania,42045,Delaware,40.0409,-75.3945
Garden Home-Whitford,Garden Home-Whitford,OR,Oregon,41067,Washington,45.4642,-122.7588
Heathrow,Heathrow,FL,Florida,12117,Seminole,28.7754,-81.3721
Dahlonega,Dahlonega,GA,Georgia,13187,Lumpkin,34.5311,-83.9804
Demopolis,Demopolis,AL,Alabama,1091,Marengo,32.498,-87.8298
Lackland AFB,Lackland AFB,TX,Texas,48029,Bexar,29.3866,-98.6179
Kingsland,Kingsland,TX,Texas,48299,Llano,30.6651,-98.4545
Waveland,Waveland,MS,Mississippi,28045,Hancock,30.293,-89.3905
Cortland,Cortland,OH,Ohio,39155,Trumbull,41.3319,-80.7195
Highgrove,Highgrove,CA,California,6065,Riverside,34.0106,-117.3098
Marble Falls,Marble Falls,TX,Texas,48053,Burnet,30.5649,-98.2768
Heber Springs,Heber Springs,AR,Arkansas,5023,Cleburne,35.4995,-92.0292
St. Joseph,St. Joseph,MN,Minnesota,27145,Stearns,45.5655,-94.3035
Philadelphia,Philadelphia,MS,Mississippi,28099,Neshoba,32.7761,-89.1221
Old Greenwich,Old Greenwich,CT,Connecticut,9190,Western Connecticut,41.0254,-73.5692
Nyack,Nyack,NY,New York,36087,Rockland,41.0919,-73.9143
Kosciusko,Kosciusko,MS,Mississippi,28007,Attala,33.0585,-89.5893
Inwood,Inwood,FL,Florida,12105,Polk,28.0391,-81.7677
Batesville,Batesville,IN,Indiana,18137,Ripley,39.2974,-85.2144
Woods Creek,Woods Creek,WA,Washington,53061,Snohomish,47.8822,-121.8981
"Islamorada, Village of Islands","Islamorada, Village of Islands",FL,Florida,12087,Monroe,24.9407,-80.6098
Sappington,Sappington,MO,Missouri,29189,St. Louis,38.526,-90.373
Lacombe,Lacombe,LA,Louisiana,22103,St. Tammany,30.3141,-89.931
Stickney,Stickney,IL,Illinois,17031,Cook,41.8183,-87.773
Fayetteville,Fayetteville,TN,Tennessee,47103,Lincoln,35.149,-86.5634
Seminole,Seminole,TX,Texas,48165,Gaines,32.7207,-102.6501
Barrington,Barrington,NJ,New Jersey,34007,Camden,39.8689,-75.0514
Midland Park,Midland Park,NJ,New Jersey,34003,Bergen,40.9952,-74.141
Belle Isle,Belle Isle,FL,Florida,12095,Orange,28.4723,-81.3491
Milltown,Milltown,NJ,New Jersey,34023,Middlesex,40.4504,-74.4351
Church Hill,Church Hill,TN,Tennessee,47073,Hawkins,36.5204,-82.7151
Tappan,Tappan,NY,New York,36087,Rockland,41.027,-73.952
Trinity,Trinity,NC,North Carolina,37151,Randolph,35.8756,-80.0093
Grove,Grove,OK,Oklahoma,40041,Delaware,36.5928,-94.7877
Fort Bragg,Fort Bragg,CA,California,6045,Mendocino,39.4399,-123.8013
Basehor,Basehor,KS,Kansas,20103,Leavenworth,39.1332,-94.9333
Connellsville,Connellsville,PA,Pennsylvania,42051,Fayette,40.0161,-79.5893
Morehead,Morehead,KY,Kentucky,21205,Rowan,38.1906,-83.4466
Kahaluu-Keauhou,Kahaluu-Keauhou,HI,Hawaii,15001,Hawaii,19.5669,-155.9533
Benton,Benton,IL,Illinois,17055,Franklin,38.0109,-88.9179
Kingston Estates,Kingston Estates,NJ,New Jersey,34007,Camden,39.9188,-74.9898
Tuckahoe,Tuckahoe,NY,New York,36119,Westchester,40.9531,-73.823
Idabel,Idabel,OK,Oklahoma,40089,McCurtain,33.904,-94.8285
Mountainside,Mountainside,NJ,New Jersey,34039,Union,40.6811,-74.3601
Byron Center,Byron Center,MI,Michigan,26081,Kent,42.8121,-85.7279
Rockland,Rockland,ME,Maine,23013,Knox,44.1274,-69.1369
West Samoset,West Samoset,FL,Florida,12081,Manatee,27.4702,-82.5552
Mascotte,Mascotte,FL,Florida,12069,Lake,28.611,-81.9106
California Polytechnic State University,California Polytechnic State University,CA,California,6079,San Luis Obispo,35.3053,-120.6655
Richboro,Richboro,PA,Pennsylvania,42017,Bucks,40.2262,-75.0006
Youngtown,Youngtown,AZ,Arizona,4013,Maricopa,33.5846,-112.3048
Morrilton,Morrilton,AR,Arkansas,5029,Conway,35.1558,-92.7387
Mount Carmel,Mount Carmel,IL,Illinois,17185,Wabash,38.4187,-87.7695
Bennettsville,Bennettsville,SC,South Carolina,45069,Marlboro,34.6303,-79.6875
Pike Creek,Pike Creek,DE,Delaware,10003,New Castle,39.7488,-75.695
Elkins Park,Elkins Park,PA,Pennsylvania,42091,Montgomery,40.0775,-75.128
Lincoln,Lincoln,AL,Alabama,1121,Talladega,33.5935,-86.1365
Gurabo,Gurabo,PR,Puerto Rico,72063,Gurabo,18.2528,-65.9785
Spring Lake Park,Spring Lake Park,MN,Minnesota,27003,Anoka,45.1161,-93.2451
Gulf Park Estates,Gulf Park Estates,MS,Mississippi,28059,Jackson,30.3802,-88.7581
Indian River Estates,Indian River Estates,FL,Florida,12111,St. Lucie,27.3564,-80.2983
Stratford,Stratford,NJ,New Jersey,34007,Camden,39.829,-75.0156
Mendota,Mendota,IL,Illinois,17099,LaSalle,41.5553,-89.1041
Greenbrier,Greenbrier,TN,Tennessee,47147,Robertson,36.4243,-86.7975
Belfast,Belfast,ME,Maine,23027,Waldo,44.4279,-69.0325
Aspen,Aspen,CO,Colorado,8097,Pitkin,39.1951,-106.8369
Rockville,Rockville,CT,Connecticut,9110,Capitol,41.8665,-72.4512
Norwich,Norwich,NY,New York,36017,Chenango,42.5333,-75.5227
Mount Healthy,Mount Healthy,OH,Ohio,39061,Hamilton,39.2338,-84.5468
Uniontown,Uniontown,OH,Ohio,39151,Stark,40.9635,-81.4062
Aquia Harbour,Aquia Harbour,VA,Virginia,51179,Stafford,38.4598,-77.3806
Hutchison,Hutchison,VA,Virginia,51059,Fairfax,38.9636,-77.411
Holly Springs,Holly Springs,MS,Mississippi,28093,Marshall,34.7768,-89.4466
Chester,Chester,IL,Illinois,17157,Randolph,37.92,-89.826
South Run,South Run,VA,Virginia,51059,Fairfax,38.7467,-77.2754
Lecanto,Lecanto,FL,Florida,12017,Citrus,28.8359,-82.488
Cochituate,Cochituate,MA,Massachusetts,25017,Middlesex,42.329,-71.3576
Ambridge,Ambridge,PA,Pennsylvania,42007,Beaver,40.5921,-80.2265
Litchfield,Litchfield,IL,Illinois,17135,Montgomery,39.1954,-89.63
Elkins,Elkins,WV,West Virginia,54083,Randolph,38.9237,-79.8541
North Vernon,North Vernon,IN,Indiana,18079,Jennings,39.0171,-85.6317
Nevada,Nevada,IA,Iowa,19169,Story,42.0184,-93.4633
Sunbury,Sunbury,OH,Ohio,39041,Delaware,40.2485,-82.8806
St. Louis,St. Louis,MI,Michigan,26057,Gratiot,43.4082,-84.6118
Manorhaven,Manorhaven,NY,New York,36059,Nassau,40.8399,-73.7127
LaFayette,LaFayette,GA,Georgia,13295,Walker,34.7089,-85.2815
Oneonta,Oneonta,AL,Alabama,1009,Blount,33.9394,-86.4932
North Springfield,North Springfield,VA,Virginia,51059,Fairfax,38.8023,-77.2027
Bridge City,Bridge City,LA,Louisiana,22051,Jefferson,29.9321,-90.1594
Shamokin,Shamokin,PA,Pennsylvania,42097,Northumberland,40.7881,-76.555
Roslyn Heights,Roslyn Heights,NY,New York,36059,Nassau,40.7788,-73.6396
Kirtland,Kirtland,OH,Ohio,39085,Lake,41.5969,-81.3406
Lake Murray of Richland,Lake Murray of Richland,SC,South Carolina,45079,Richland,34.1209,-81.2653
Osceola,Osceola,AR,Arkansas,5093,Mississippi,35.6942,-89.9934
Tamaqua,Tamaqua,PA,Pennsylvania,42107,Schuylkill,40.8033,-75.9344
Harrisville,Harrisville,UT,Utah,49057,Weber,41.2852,-111.9859
Hurricane,Hurricane,WV,West Virginia,54079,Putnam,38.4293,-82.0182
Williamsburg,Williamsburg,FL,Florida,12095,Orange,28.4014,-81.4462
Camp Swift,Camp Swift,TX,Texas,48021,Bastrop,30.1885,-97.2933
Mexia,Mexia,TX,Texas,48293,Limestone,31.6809,-96.4833
Dacula,Dacula,GA,Georgia,13135,Gwinnett,33.9815,-83.8952
Huntingdon,Huntingdon,PA,Pennsylvania,42061,Huntingdon,40.5,-78.0097
Silsbee,Silsbee,TX,Texas,48199,Hardin,30.3456,-94.1764
Strathmore,Strathmore,NJ,New Jersey,34025,Monmouth,40.4018,-74.2194
South Patrick Shores,South Patrick Shores,FL,Florida,12009,Brevard,28.202,-80.6137
Union,Union,OH,Ohio,39113,Montgomery,39.9103,-84.2901
St. Albans,St. Albans,VT,Vermont,50011,Franklin,44.8119,-73.0849
Clinton,Clinton,IL,Illinois,17039,De Witt,40.1468,-88.9633
Willow Oak,Willow Oak,FL,Florida,12105,Polk,27.9216,-82.0244
Roosevelt,Roosevelt,UT,Utah,49013,Duchesne,40.2924,-110.0093
Pea Ridge,Pea Ridge,WV,West Virginia,54011,Cabell,38.4155,-82.3195
Contra Costa Centre,Contra Costa Centre,CA,California,6013,Contra Costa,37.926,-122.054
Fair Plain,Fair Plain,MI,Michigan,26021,Berrien,42.0823,-86.4516
Huron,Huron,OH,Ohio,39043,Erie,41.3912,-82.5636
Hamilton,Hamilton,AL,Alabama,1093,Marion,34.1346,-87.9755
Lanett,Lanett,AL,Alabama,1017,Chambers,32.8577,-85.2078
Winsted,Winsted,CT,Connecticut,9160,Northwest Hills,41.9262,-73.0675
Ocean City,Ocean City,MD,Maryland,24047,Worcester,38.3998,-75.0715
Perry,Perry,FL,Florida,12123,Taylor,30.109,-83.5821
Monessen,Monessen,PA,Pennsylvania,42129,Westmoreland,40.1519,-79.8828
Millsboro,Millsboro,DE,Delaware,10005,Sussex,38.5892,-75.3089
Gananda,Gananda,NY,New York,36117,Wayne,43.1274,-77.3361
Bonne Terre,Bonne Terre,MO,Missouri,29187,St. Francois,37.9209,-90.5425
New Canaan,New Canaan,CT,Connecticut,9190,Western Connecticut,41.142,-73.4905
Walden,Walden,NY,New York,36071,Orange,41.5603,-74.1879
Forest Glen,Forest Glen,MD,Maryland,24031,Montgomery,39.019,-77.0447
Kasson,Kasson,MN,Minnesota,27039,Dodge,44.0333,-92.7479
Olivarez,Olivarez,TX,Texas,48215,Hidalgo,26.2285,-97.9931
Pea Ridge,Pea Ridge,AR,Arkansas,5007,Benton,36.4495,-94.1218
Taylor Mill,Taylor Mill,KY,Kentucky,21117,Kenton,39.0092,-84.4988
Isanti,Isanti,MN,Minnesota,27059,Isanti,45.4925,-93.2408
Newport,Newport,TN,Tennessee,47029,Cocke,35.9617,-83.1976
Valley Park,Valley Park,MO,Missouri,29189,St. Louis,38.5513,-90.4923
Roeland Park,Roeland Park,KS,Kansas,20091,Johnson,39.0359,-94.6374
La Feria,La Feria,TX,Texas,48061,Cameron,26.1544,-97.8255
Orland Hills,Orland Hills,IL,Illinois,17031,Cook,41.5905,-87.8414
Thomson,Thomson,GA,Georgia,13189,McDuffie,33.4679,-82.4968
Ocean Shores,Ocean Shores,WA,Washington,53027,Grays Harbor,46.9684,-124.152
Mira Monte,Mira Monte,CA,California,6111,Ventura,34.4312,-119.2878
Sealy,Sealy,TX,Texas,48015,Austin,29.7662,-96.163
Clifton Heights,Clifton Heights,PA,Pennsylvania,42045,Delaware,39.9301,-75.2958
South Monrovia Island,South Monrovia Island,CA,California,6037,Los Angeles,34.1234,-117.9958
Loomis,Loomis,CA,California,6061,Placer,38.8093,-121.1955
Junction City,Junction City,OR,Oregon,41039,Lane,44.2068,-123.2102
Sturtevant,Sturtevant,WI,Wisconsin,55101,Racine,42.6995,-87.9019
Fowler,Fowler,CA,California,6019,Fresno,36.6243,-119.6737
Allendale,Allendale,NJ,New Jersey,34003,Bergen,41.0332,-74.1333
Live Oak,Live Oak,FL,Florida,12121,Suwannee,30.2957,-82.9847
Fox Point,Fox Point,WI,Wisconsin,55079,Milwaukee,43.1581,-87.9013
Marshall,Marshall,MI,Michigan,26025,Calhoun,42.2618,-84.9598
Clover,Clover,SC,South Carolina,45091,York,35.1125,-81.2202
Canutillo,Canutillo,TX,Texas,48141,El Paso,31.9185,-106.6006
Wescosville,Wescosville,PA,Pennsylvania,42077,Lehigh,40.5617,-75.5489
Dunlap,Dunlap,IN,Indiana,18039,Elkhart,41.6346,-85.9235
Donaldsonville,Donaldsonville,LA,Louisiana,22005,Ascension,30.0954,-90.9925
Litchfield Park,Litchfield Park,AZ,Arizona,4013,Maricopa,33.5024,-112.3588
Robertsdale,Robertsdale,AL,Alabama,1003,Baldwin,30.5535,-87.7023
Lincroft,Lincroft,NJ,New Jersey,34025,Monmouth,40.3391,-74.1282
Thermalito,Thermalito,CA,California,6007,Butte,39.4909,-121.615
Whitemarsh Island,Whitemarsh Island,GA,Georgia,13051,Chatham,32.0304,-81.0109
Zuni Pueblo,Zuni Pueblo,NM,New Mexico,35031,McKinley,35.0693,-108.8558
Linglestown,Linglestown,PA,Pennsylvania,42043,Dauphin,40.3444,-76.7948
Clarkston Heights-Vineland,Clarkston Heights-Vineland,WA,Washington,53003,Asotin,46.377,-117.092
Decatur,Decatur,TX,Texas,48497,Wise,33.2263,-97.5875
Napili-Honokowai,Napili-Honokowai,HI,Hawaii,15009,Maui,20.9767,-156.6646
Addis,Addis,LA,Louisiana,22121,West Baton Rouge,30.3652,-91.2658
Pepper Pike,Pepper Pike,OH,Ohio,39035,Cuyahoga,41.48,-81.462
Ambler,Ambler,PA,Pennsylvania,42091,Montgomery,40.1564,-75.2215
St. Augustine Beach,St. Augustine Beach,FL,Florida,12109,St. Johns,29.8415,-81.2713
Heathcote,Heathcote,NJ,New Jersey,34023,Middlesex,40.3878,-74.578
Lawrence,Lawrence,NY,New York,36059,Nassau,40.6041,-73.7151
Green Hill,Green Hill,TN,Tennessee,47189,Wilson,36.2349,-86.5733
Atlantic,Atlantic,IA,Iowa,19029,Cass,41.3958,-95.0136
Bayville,Bayville,NY,New York,36059,Nassau,40.9076,-73.5602
Folcroft,Folcroft,PA,Pennsylvania,42045,Delaware,39.8891,-75.277
Plymouth Meeting,Plymouth Meeting,PA,Pennsylvania,42091,Montgomery,40.1097,-75.2803
Joshua Tree,Joshua Tree,CA,California,6071,San Bernardino,34.1236,-116.3128
Homeacre-Lyndora,Homeacre-Lyndora,PA,Pennsylvania,42019,Butler,40.8721,-79.9211
Medina,Medina,MN,Minnesota,27053,Hennepin,45.0326,-93.5834
Bowleys Quarters,Bowleys Quarters,MD,Maryland,24005,Baltimore,39.3198,-76.3856
Neptune Beach,Neptune Beach,FL,Florida,12031,Duval,30.3165,-81.4118
Opp,Opp,AL,Alabama,1039,Covington,31.2848,-86.257
Satsuma,Satsuma,AL,Alabama,1097,Mobile,30.8578,-88.0631
Raleigh Hills,Raleigh Hills,OR,Oregon,41067,Washington,45.4851,-122.7567
Oakmont,Oakmont,PA,Pennsylvania,42003,Allegheny,40.52,-79.8365
Lionville,Lionville,PA,Pennsylvania,42029,Chester,40.0524,-75.644
Brookings,Brookings,OR,Oregon,41015,Curry,42.0697,-124.3002
Savannah,Savannah,TX,Texas,48121,Denton,33.2257,-96.9081
Cullowhee,Cullowhee,NC,North Carolina,37099,Jackson,35.3097,-83.1816
Vero Lake Estates,Vero Lake Estates,FL,Florida,12061,Indian River,27.7471,-80.5283
Ladera Heights,Ladera Heights,CA,California,6037,Los Angeles,33.9972,-118.374
Homestead Meadows North,Homestead Meadows North,TX,Texas,48141,El Paso,31.8483,-106.1707
Vandenberg Village,Vandenberg Village,CA,California,6083,Santa Barbara,34.7111,-120.4622
Oakdale,Oakdale,LA,Louisiana,22003,Allen,30.8158,-92.6542
Fairview,Fairview,NY,New York,36027,Dutchess,41.7321,-73.9137
Normandy Park,Normandy Park,WA,Washington,53033,King,47.4342,-122.3436
Unionville,Unionville,NC,North Carolina,37179,Union,35.0716,-80.5173
Eldridge,Eldridge,IA,Iowa,19163,Scott,41.639,-90.5809
Winthrop Harbor,Winthrop Harbor,IL,Illinois,17097,Lake,42.4805,-87.8293
Belpre,Belpre,OH,Ohio,39167,Washington,39.2815,-81.5972
Columbiana,Columbiana,OH,Ohio,39029,Columbiana,40.8872,-80.6757
Galax,Galax,VA,Virginia,51640,Galax,36.666,-80.9176
Stewartville,Stewartville,MN,Minnesota,27109,Olmsted,43.8606,-92.4896
Marianna,Marianna,FL,Florida,12063,Jackson,30.7943,-85.2259
Galliano,Galliano,LA,Louisiana,22057,Lafourche,29.447,-90.3096
Steilacoom,Steilacoom,WA,Washington,53053,Pierce,47.1703,-122.5933
Belterra,Belterra,TX,Texas,48209,Hays,30.1885,-97.9845
Bedford,Bedford,VA,Virginia,51019,Bedford,37.336,-79.5179
Darnestown,Darnestown,MD,Maryland,24031,Montgomery,39.0969,-77.3033
Boonville,Boonville,IN,Indiana,18173,Warrick,38.0456,-87.2907
North Syracuse,North Syracuse,NY,New York,36067,Onondaga,43.1339,-76.1304
Ormond-by-the-Sea,Ormond-by-the-Sea,FL,Florida,12127,Volusia,29.3437,-81.0677
Paradise,Paradise,CA,California,6007,Butte,39.7558,-121.6063
Franklin,Franklin,LA,Louisiana,22101,St. Mary,29.7851,-91.5098
Air Force Academy,Air Force Academy,CO,Colorado,8041,El Paso,38.9942,-104.8639
Pecan Plantation,Pecan Plantation,TX,Texas,48221,Hood,32.3628,-97.6553
West Slope,West Slope,OR,Oregon,41067,Washington,45.4962,-122.773
Wilton,Wilton,CA,California,6067,Sacramento,38.413,-121.2127
Rutgers University-Busch Campus,Rutgers University-Busch Campus,NJ,New Jersey,34023,Middlesex,40.5214,-74.4654
Orlovista,Orlovista,FL,Florida,12095,Orange,28.5441,-81.4629
West View,West View,PA,Pennsylvania,42003,Allegheny,40.5182,-80.0333
South Monroe,South Monroe,MI,Michigan,26115,Monroe,41.8927,-83.4186
Ellettsville,Ellettsville,IN,Indiana,18105,Monroe,39.2322,-86.6232
Jordan,Jordan,MN,Minnesota,27139,Scott,44.6648,-93.6351
Blakely,Blakely,PA,Pennsylvania,42069,Lackawanna,41.486,-75.6012
Amory,Amory,MS,Mississippi,28095,Monroe,33.9814,-88.4823
Ontario,Ontario,OH,Ohio,39139,Richland,40.771,-82.6104
Buena Vista,Buena Vista,VA,Virginia,51530,Buena Vista,37.7319,-79.3568
Stone Mountain,Stone Mountain,GA,Georgia,13089,DeKalb,33.8035,-84.1723
Maple Glen,Maple Glen,PA,Pennsylvania,42091,Montgomery,40.1778,-75.1793
